,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_nan,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
42,2020-10-25,34129,10654,39095,2729,3508,108,894819,50908,110,3145,33,1157,475,217,19359,700,57858,41279,3948,76776,315107,208,83237,23087,1961,2330,307,108658,26459,927,4526393,143,18354,2019,24920,511,7285,283,20117,184194,1924,1268,478252,985,928,579,410,168,1865,258,145,165,359,935,1257,5047,63627,1015,267,665,934,155,272,46,75,18,417,828,1045,205,702,245,1,899,206,1279,907379,494,3887,10467,62037,20166,24799,5998,1882,97381,478,16,31985,659,5402,29,102651,141759,98903,28258,4962,405,3457,5502,47543,30,9800,9995,3685,2199,98,2964,27,4630,66,12,422,0,89600,8512,2660,10767,320004,46887,19749,24,94217,1818,10474,2970,7373,15,37996,16242,3395,7137228,313764,455054,381349,23364,292890,266203,4282,88610,7508,134117,34209,23905,15083,112771,47616,22,1357,34803,970,1278,30731,170,4073,9085,0,16301,5291,17134,10524,2661,3567,0,7385,386,752691,52290,244,312,12775,163195,9253,10779,111670,4209,121,584,705,0,1841,4225,1128,57465,18627,11863,99278,311075,105231,545,39735,803846,328036,112619,68877,128099,149741,1132790,4830,19,27,66,0,716,902,331330,14254,0,149,1787,57858,9960,8424,3,3185,646170,1290,150376,3803,6764,5032,0,55800,1753,502,9889,183,3543,28,1600,4085,5032,314390,7351,147240,118931,3,175,70,215,671,13,516,321,12,689,0,3422878,2351,62509,0,83947,1057,43592,1360,15179,7797
43,2020-10-26,34150,10705,39273,2957,3530,108,909586,51162,110,3147,33,1157,478,217,19370,700,59036,41410,3948,77132,316600,210,83748,23087,1961,2330,312,109228,26542,4438,4526393,143,18650,2164,26007,511,7455,283,20117,187100,1924,1277,479877,985,928,579,410,168,1869,258,145,165,359,935,1257,5050,63627,1015,268,666,934,155,273,46,75,18,417,829,1046,205,705,246,1,899,206,1279,924044,494,3887,10468,63709,20212,25837,6029,1882,103220,478,16,32237,659,5409,29,103081,141759,98981,28582,4962,405,3505,5511,48150,30,9800,9995,4090,2199,98,2964,27,4630,66,12,422,0,91461,8548,2660,11370,325052,46971,19749,24,94530,1818,10474,3009,7373,15,38536,16491,3463,7201070,317672,459250,384593,23364,294212,268626,4303,89031,7508,134297,34429,23981,15083,113391,47843,22,1357,35545,975,1278,31515,210,4166,9570,0,16301,5294,17825,10563,2664,3630,0,7387,389,760259,52730,250,312,13016,165922,9254,10813,115675,4222,126,590,710,0,1848,4225,1129,57571,18948,11863,99668,311440,105710,546,40247,810995,328258,115302,69956,128343,151811,1140333,4848,19,27,66,0,716,902,331691,14316,0,149,1787,57879,10130,8582,4,3185,646721,1290,150376,3933,6764,5037,0,61700,1788,502,9951,183,3551,28,1608,4126,5032,316008,7351,148300,120750,3,175,70,216,671,13,532,321,12,689,0,3460455,2411,62876,0,84444,1061,44055,1360,15445,7797
44,2020-10-27,34217,10808,39444,3029,3647,108,921344,51814,110,3147,33,1157,479,217,19370,706,60308,41693,4088,77421,318123,217,84237,23035,2031,2330,314,109769,26903,4438,4914733,143,18943,2181,27373,511,7599,283,20117,189350,1924,1290,481379,985,928,579,410,168,1870,258,145,165,359,935,1257,5053,63627,1015,268,666,934,155,273,46,75,18,421,829,1048,205,708,246,1,899,206,1279,932882,494,3887,10509,64406,20229,26840,6051,1882,111443,478,16,32697,659,5421,29,103324,141759,99084,28582,4964,405,3561,5524,48968,30,9800,9995,4090,2199,98,2964,27,4630,67,12,488,0,92830,8548,2666,12632,327697,46971,19749,24,95206,1818,10505,3030,7411,15,38833,16646,3515,7259509,322248,463611,388081,23364,295198,271988,4347,89465,7508,134431,34832,24073,15083,114116,48223,22,1382,36797,975,1278,32253,210,4329,5158,0,16301,5299,18499,10652,2665,3715,0,7392,389,763105,53201,256,312,13251,168706,9282,10878,118843,4253,126,606,714,0,1852,4225,1132,57916,19479,11863,99997,311814,106440,546,40748,810995,328602,119237,72344,128617,155630,1152848,4851,19,27,69,0,716,902,332117,14437,0,149,1790,57883,11008,8968,4,3185,647833,1290,150376,4043,6764,5039,0,62700,1821,502,10009,183,3561,29,1612,4186,5032,317519,7400,151428,122458,3,175,70,218,671,13,547,321,12,689,0,3487666,2455,63044,0,84907,1062,44444,1364,15481,7804
45,2020-10-28,34237,10893,39635,3144,3693,115,931147,52508,110,3147,33,1157,479,217,19382,706,61684,42033,4182,77697,319733,217,84690,23969,2076,2330,315,110303,27087,4438,4947777,143,19159,2181,28636,511,7701,283,20117,191723,1924,1306,482906,985,928,579,410,168,1870,258,145,165,359,935,1257,5063,63627,1015,268,666,934,155,276,46,75,18,421,831,1049,206,708,247,1,899,206,1279,941874,494,3887,10509,64996,20241,27770,6107,1882,119373,478,16,33126,659,5427,29,103412,141759,99174,28582,4964,405,3626,5542,49886,31,11300,9995,4842,2242,98,2964,27,4630,67,12,488,0,94048,8619,2666,14829,336764,46971,23074,24,95752,1818,10505,3083,7422,15,39126,17098,3598,7315989,325793,467917,391010,23364,296524,275404,4379,90118,7508,134675,35258,24168,15290,114923,48637,22,1382,37787,975,1278,32962,228,4502,9681,0,16301,5300,19072,10685,2667,3789,0,7401,389,765128,53816,256,312,13485,171591,9785,10929,121824,4265,126,623,724,0,1854,4225,1132,58095,19771,11863,103060,312638,107391,546,41288,816688,329111,123504,74001,128884,159855,1164915,4851,19,27,69,0,716,903,332550,14565,0,149,1792,57890,11799,9667,4,3185,648654,1290,150376,4075,6764,5046,0,65100,1861,508,10070,183,3570,29,1620,4246,5032,319181,7461,155028,124647,3,175,70,218,710,13,562,321,12,689,0,3518140,2481,63323,0,85402,1062,44985,1366,15559,7845
46,2020-10-29,34239,11007,39635,3260,3736,115,946134,53257,111,3148,33,1159,482,217,19381,708,63366,42516,4257,78102,321281,217,85332,24443,2076,2330,316,110759,27580,4676,4962574,143,19695,2211,30007,511,7796,283,20117,194105,1924,1307,483922,985,929,579,410,168,1877,258,145,165,359,935,1258,5073,63627,1015,268,666,934,155,276,46,75,18,423,833,1059,206,708,247,1,899,206,1279,950348,494,3887,10509,65666,20310,29233,6132,1882,128628,479,16,33601,659,5431,29,103944,141759,99273,29186,4964,405,3684,5542,50753,31,11300,9995,4842,2242,98,2964,27,4630,67,12,488,0,95358,8619,2666,16904,340436,47169,23074,24,96187,1818,10550,3154,7429,15,39804,17469,3701,7373375,329778,472598,394386,23364,297987,279282,4429,90624,7508,134846,35604,24227,15290,115475,49097,22,1406,39123,975,1279,33550,265,4582,9865,0,16301,5303,19757,10733,2686,3880,0,7416,389,770007,54495,264,313,13727,174911,10001,10972,124862,4286,145,643,730,0,1857,4225,1135,58249,19994,11863,103060,313527,108342,575,41800,819717,329848,129267,75702,129124,163852,1179465,4851,19,27,70,0,721,904,333005,14660,0,149,1795,57899,12227,10401,4,3185,649935,1290,150376,4142,6764,5053,0,65100,1898,513,10128,183,3585,29,1627,4293,5032,320762,7461,158208,126147,3,176,70,218,710,13,584,324,12,689,0,3554336,2504,63581,0,85897,1062,45448,1366,15585,7864
47,2020-10-30,34258,11097,40014,3377,4107,116,961101,54316,111,3148,33,1160,483,217,19457,712,64987,42996,4257,78365,322703,218,85982,24906,2148,2330,319,111178,27870,4676,4987435,143,19877,2218,31330,511,7913,283,20117,196935,1924,1314,485152,985,929,579,410,168,1882,258,145,165,359,935,1258,5082,63627,1015,268,666,934,155,276,46,75,18,423,834,1067,206,709,251,1,899,207,1279,959433,498,3887,10585,66202,20349,30910,6178,1882,137575,480,16,34052,659,5437,29,104486,141759,99353,29186,4964,412,3747,5557,51713,31,11300,9995,4842,2242,98,2964,28,4884,67,12,488,0,96604,8698,2876,19810,351921,47169,23074,24,96752,1818,10550,3192,7429,15,40129,17953,3788,7432829,334295,477300,397241,23364,299067,283567,4442,91184,7600,134997,35876,24311,15429,116202,49522,22,1406,40352,975,1279,34369,347,4691,10081,0,16301,5323,20248,10779,2746,3990,0,7416,398,774567,55190,273,313,13942,177925,10437,11000,128958,4286,145,660,753,0,1857,4225,1137,58430,20448,11863,103060,314066,109369,575,42337,819717,330457,134724,77449,129349,167897,1193867,4878,19,28,70,0,721,904,333409,14732,0,149,1798,57909,12508,11208,4,3185,653052,1290,150376,4282,6764,5057,0,65200,1937,514,10182,183,3590,29,1640,4455,5032,322465,7503,161719,127607,3,176,70,221,713,13,590,324,12,689,0,3578452,2532,63864,0,86335,1062,45896,1366,15600,7884
48,2020-10-31,34321,11189,40201,3475,4523,117,973939,55317,111,3148,33,1160,483,217,19466,718,67226,43543,4422,78719,324145,221,86663,25569,2160,2418,324,111503,28083,4676,5005161,143,20045,2250,32774,511,7981,283,20117,198952,1924,1314,486642,985,929,579,411,168,1882,258,145,165,359,935,1258,5089,63627,1015,270,666,934,155,278,46,75,18,423,835,1074,208,710,251,1,899,208,1279,969230,498,3887,10585,66719,20365,32818,6245,1882,143359,481,16,34523,659,5441,33,104862,141759,99452,29186,4965,412,3811,5646,52517,31,11300,9995,4842,2242,98,2964,28,4884,67,12,488,0,97475,8698,3196,22691,356410,47169,23074,24,97289,1818,10550,3228,7429,15,40129,19032,3873,7491513,337801,481930,399655,23364,299869,289426,4510,89765,7600,135110,35876,24357,15429,116862,49983,22,1406,41624,975,1279,35030,347,4872,10081,0,16409,5323,21248,10814,2753,4155,0,7433,398,779371,55782,273,313,14084,181275,10437,11036,131222,4319,145,665,753,0,1857,4225,1137,58675,20731,11863,103060,314555,110552,575,42900,822316,331046,140280,80280,129583,172513,1208440,4879,19,28,70,0,721,904,333842,14853,0,149,1800,57913,12617,12091,4,3185,654182,1290,150376,4399,6764,5060,0,65200,1976,515,10233,183,3592,29,1660,4610,5032,323971,7503,165902,128902,3,176,70,221,713,13,618,324,12,689,0,3612478,2560,64235,0,86773,1062,46309,1366,15680,7894
49,2020-11-01,34326,11246,40395,3475,4920,117,985316,55827,111,3148,33,1163,485,217,19477,718,69336,44157,4422,78997,325940,221,87188,25819,2207,2455,325,111848,28194,4676,5022338,143,20530,2250,34189,511,8012,283,21151,200768,1924,1324,488166,985,929,579,411,168,1887,258,145,165,359,935,1258,5096,63627,1015,270,666,934,155,278,46,75,18,426,835,1085,208,711,251,1,899,208,1279,977804,498,3887,10768,66719,20365,35039,6289,1882,157418,490,16,34959,659,5448,33,105289,149048,99555,29788,4965,412,3824,5652,53452,31,11300,9995,4842,2242,98,2964,28,4884,67,12,488,0,98044,8698,3196,25104,363545,47215,23074,24,97756,1818,10589,3242,7429,15,40687,20078,3948,7544798,341942,486691,402782,23364,301411,292380,4617,92250,7740,135301,37194,24395,15429,117558,49983,22,1406,42904,975,1279,35853,347,4883,10081,0,16409,5323,22220,10883,2758,4286,0,7437,407,786516,56312,274,313,14216,184313,10439,11038,134842,4326,145,684,753,0,1857,4225,1141,58790,21090,11863,105700,315016,111634,575,43403,825197,348760,146595,81771,129784,175975,1218619,4921,19,28,70,0,721,904,334236,14958,0,149,1802,57924,12798,12785,4,3185,655330,1290,150376,4905,6764,5066,0,65200,2021,518,10283,183,3595,29,1676,4763,5032,325486,7556,168495,130508,3,176,70,221,713,13,620,324,12,689,0,3630579,2601,64466,0,87156,1063,46773,1366,15733,7927
50,2020-11-02,34342,11367,40577,3548,5172,117,998016,56466,111,3148,33,1163,486,217,19488,738,71691,44479,4493,79318,327901,222,87400,25999,2230,2455,326,112055,28567,4676,5039438,143,21037,2281,37954,511,8110,283,21151,203128,1924,1329,489525,985,929,580,412,168,1891,258,145,165,360,935,1258,5102,63627,1015,270,666,934,155,278,46,75,18,426,836,1096,208,713,251,1,899,208,1279,985796,498,3887,10768,68129,20410,37332,6318,1882,170608,490,16,35411,659,5460,33,105634,149048,99652,29788,4965,426,3832,5657,54405,31,11300,9995,4842,2242,98,2964,28,4884,67,12,488,0,98044,8779,3196,26800,372499,47260,23074,27,97756,1818,10600,3264,7429,15,41116,20476,4010,7603121,345566,491247,405777,23364,302340,296017,4637,92673,7858,135535,37442,24510,15611,118386,50741,23,1406,43885,988,1283,36608,355,4891,10717,0,16409,5323,23120,10916,2769,4397,0,7437,413,795356,56875,281,313,14456,187101,10439,11201,137992,4331,145,698,760,0,1868,4225,1141,59328,21244,11863,106195,315446,112565,575,44006,830612,348830,154413,83294,129996,177361,1228921,4922,19,28,71,0,721,904,334672,15059,0,149,1802,57924,13012,13297,4,3185,657500,1290,150376,5249,6764,5082,0,80400,2061,519,10337,183,3605,29,1681,4887,5032,327007,7556,170880,132024,3,176,70,221,713,13,629,324,12,689,0,3674981,2658,64466,0,87547,1065,47169,1375,15733,7939
51,2020-11-03,34355,11473,40577,3627,5230,117,1009278,57599,111,3150,33,1165,487,217,19496,748,74292,45030,4632,79680,329787,222,87985,26661,2262,2455,327,112526,29156,4676,5060697,143,21544,2298,39063,511,8155,283,21151,206691,1924,1331,490820,985,929,580,413,168,1892,258,145,165,360,935,1258,5109,63627,1015,270,666,934,155,278,46,75,18,427,836,1101,210,715,255,1,899,208,1279,993877,498,3887,10783,68604,20427,39380,6374,1882,185180,490,16,36111,659,5467,33,105982,149048,99765,29788,4965,426,3904,5669,55254,31,11300,9995,4842,2242,98,2964,28,4884,67,12,488,0,98044,8779,3494,28633,373391,47260,23074,27,98658,1818,10600,3320,7429,15,41848,20856,4081,7656478,349497,495473,408756,23364,303086,302275,4666,93133,7993,135729,37846,24616,15722,119080,51815,23,1444,43885,988,1294,36995,379,4934,10825,0,16409,5333,23995,10962,2775,4505,0,7437,413,803086,57402,293,314,14635,189909,10695,11304,141134,4340,145,722,768,0,1873,4225,1141,59634,21665,11863,106540,316060,113379,580,44523,830612,348967,159986,86589,130202,181175,1244012,4930,19,32,71,0,730,907,335153,15149,0,151,1803,57937,14257,14074,4,3247,659259,1290,150376,5581,6764,5087,0,83400,2100,521,10389,183,3612,29,1691,4929,5032,328824,7612,176220,133490,3,176,70,232,749,13,638,324,12,689,0,3705130,2727,64815,0,87941,1069,47744,1375,15763,7942
52,2020-11-04,34362,11578,41001,3734,5266,118,1017647,58811,111,3151,33,1163,489,217,19506,748,77036,45697,4701,79929,331697,224,88701,27334,2293,2455,329,112842,29389,4676,5078162,143,21947,2319,40778,511,8220,283,21151,208815,1924,1351,492149,985,929,580,414,168,1896,258,145,165,360,935,1258,5118,63627,1015,270,666,934,155,278,46,75,18,427,837,1111,211,716,257,1,899,208,1279,1002202,517,3887,10786,69143,20447,41070,6394,1882,199763,490,16,36892,659,5472,33,106304,149048,99874,29788,4965,426,3954,5686,56156,31,12700,9995,4842,2242,98,2964,28,4884,77,12,522,0,100531,8846,3504,31170,384012,47446,23074,27,99167,1862,10698,3394,7589,15,42153,21232,4174,7711809,353282,500400,417235,23364,303724,307378,4704,93564,8188,136038,38381,24735,15829,119742,52343,23,1444,45032,988,1301,37610,423,5082,11063,0,16409,5336,24815,10991,2791,4672,0,7443,416,804887,58292,293,314,14887,193886,10983,11344,144978,4348,145,746,768,0,1881,4225,1142,59675,22024,11863,106903,316665,114207,580,45123,832929,349091,168960,88946,130414,186260,1259194,4930,19,32,71,0,730,907,335594,15245,0,151,1805,57938,15474,15550,4,3247,660185,1290,150376,5858,6764,5090,0,87100,2143,521,10438,183,3623,29,1699,4993,5032,330665,7623,184141,134983,3,179,70,232,751,13,650,324,12,691,0,3743527,2770,65001,0,88326,1069,48224,1375,15819,7967
53,2020-11-05,34440,11696,41244,3858,5350,118,1030137,60135,111,3153,33,1163,489,217,19511,750,80604,46465,4779,80174,333588,224,89131,27987,2323,2466,333,113386,29689,5534,5078162,144,22709,2347,42178,511,8289,286,21151,210429,1924,1354,493250,985,929,580,415,168,1899,258,145,165,360,935,1258,5126,63627,1015,270,666,934,155,279,46,75,18,428,838,1116,211,717,259,1,899,208,1279,1011166,525,3887,10786,70002,20466,43376,6502,1882,214272,490,17,37756,659,5479,35,106650,149048,100006,30707,4968,429,4032,5694,57114,31,12700,9995,4842,2242,98,2964,28,4884,77,12,522,0,104095,8846,3518,33459,394616,47521,23074,27,99753,1862,10751,3409,7589,15,42574,22823,4237,7765966,357142,505287,420206,23364,304585,312339,4745,94376,8336,136275,39193,24821,15921,120564,52343,23,1444,45820,988,1305,38110,454,5285,11519,0,16409,5338,25654,11010,2807,4765,0,7463,416,809063,59220,318,314,15115,197215,11177,11438,148408,4352,145,768,780,0,1905,4225,1142,59748,22526,11863,107368,317086,115078,580,45794,838265,349543,177681,91453,130680,191085,1271349,4940,19,32,71,0,754,909,336068,15273,0,151,1805,57949,16426,17190,4,3247,671579,1290,150376,6623,6764,5097,0,87100,2195,523,10494,183,3639,29,1708,5024,36727,332379,7645,192602,136118,3,179,70,233,751,13,655,324,12,691,0,3781751,2814,65254,0,88701,1069,48680,1375,15827,7975
54,2020-11-06,34440,11861,41510,3858,5626,118,1042237,61782,111,3153,33,1163,490,217,19518,755,83707,47270,4779,80526,335027,228,89555,28613,2330,2466,338,113899,29970,5534,5118156,144,23436,2366,43277,511,8363,288,21151,214441,1924,1362,494303,985,929,580,417,176,1902,258,145,165,360,935,1258,5131,63627,1015,270,666,934,155,279,46,75,18,428,839,1122,213,722,260,1,903,208,1279,1020263,525,3887,10838,70421,20477,46021,6542,1882,214882,492,17,38627,659,5481,35,107038,149048,100106,30941,4968,429,4103,5704,58103,31,12700,9995,4842,2242,98,2964,28,5380,77,12,522,0,105650,8878,3527,37019,405809,47521,23074,27,100319,1862,10751,3467,7618,15,42609,23213,4286,7819886,360705,509952,423266,23364,305485,322925,4801,95010,8506,136544,40131,24910,15981,121263,52855,23,1444,45820,1024,1310,38624,481,5454,12094,0,16409,5346,26380,11041,2817,4832,0,7469,416,812556,60220,331,314,15294,200954,11275,11578,152908,4367,145,783,780,0,1908,4225,1143,59844,22835,11863,107368,317898,115990,580,46466,838265,349974,188675,93754,130881,195971,1288096,4953,19,32,71,0,754,910,336533,15294,0,155,1807,57959,16990,18825,4,3247,675593,1290,150376,7186,6764,5102,0,87300,2254,523,10546,183,3644,29,1720,5084,36727,334293,7727,203572,136936,3,179,70,233,751,13,673,326,12,691,0,3810791,2853,65333,0,89099,1070,49537,1375,15862,7983
55,2020-11-07,34446,12002,41783,4043,5647,122,1053313,63258,111,3156,33,1163,492,217,19522,757,88273,48049,4942,80763,336568,228,90058,29357,2353,2466,338,114225,30654,5534,5138641,144,23805,2370,44666,511,8431,288,21151,216338,1924,1365,495852,985,929,580,418,176,1902,258,145,165,361,935,1258,5139,63627,1015,271,666,934,155,279,46,75,18,429,839,1136,213,724,263,1,915,208,1279,1029082,532,3887,10838,71119,20489,48410,6582,1882,237757,493,17,39490,659,5485,35,107580,149048,100239,31172,4968,438,4184,5719,58948,31,12700,9995,4842,2242,98,2964,28,5380,77,12,522,0,107259,8878,3527,39773,413484,47611,23074,27,100808,1862,10780,3511,7618,15,42815,24847,4335,7868968,364417,515153,425926,23364,306180,328891,4878,95703,8629,136747,41019,24968,15981,121889,53406,23,1444,46602,1024,1310,39243,481,5615,12094,0,16409,5346,27409,11066,2822,5000,0,7473,416,816659,61314,331,314,15544,205556,11581,11602,155114,4383,145,808,787,0,1909,4225,1143,59884,23011,11863,107368,318417,116823,580,47154,838783,350216,200510,97747,131075,201114,1304607,4953,19,32,72,0,754,910,336966,15317,0,155,1812,57968,18354,20767,4,3247,678738,1290,150376,7723,6764,5105,0,87300,2302,523,10594,183,3654,29,1727,5127,47416,336221,7753,212549,137608,3,181,70,236,751,13,682,326,12,691,0,3851465,2903,65550,0,89502,1070,49975,1375,15873,7995
56,2020-11-08,34458,12092,42037,4248,5899,122,1062911,64179,111,3156,33,1163,492,217,19522,757,91719,48908,4942,81000,338145,228,90998,29651,2364,2466,338,114466,30939,5534,5147172,144,24408,2381,45756,549,8465,288,21510,218279,1924,1382,497411,985,929,580,419,176,1904,258,145,165,361,935,1258,5144,63627,1015,272,666,934,155,279,46,75,18,432,839,1143,213,727,263,1,918,208,1279,1038082,532,3887,10838,71119,20508,50775,6680,1882,243129,493,17,40305,659,5486,35,108021,154956,100342,31172,4968,438,4193,5724,59766,31,12700,9995,4842,2242,98,2964,28,5380,77,12,522,0,107935,8878,3533,42572,421151,47726,23074,27,101135,1862,10817,3526,7618,15,42815,25070,4423,7917373,368298,520329,428928,23364,306868,335074,4934,96430,8808,136981,41931,25029,15981,122576,53952,23,1466,46602,1024,1310,40119,481,5700,12094,0,16516,5348,28234,11092,2828,5103,0,7479,416,824355,62508,345,317,15893,209801,11605,11605,157926,4389,145,816,787,0,1910,4225,1144,59910,23035,11863,108681,318881,117770,585,47822,846215,361638,209363,99781,131276,204679,1315928,4960,19,32,72,0,754,912,337386,15336,0,155,1812,57975,19481,22443,4,3247,679688,1290,150376,8285,9484,5107,0,87300,2357,524,10653,183,3661,29,1732,5132,48103,338239,7771,215357,138291,3,181,70,236,766,13,685,326,12,691,0,3881491,2943,65971,0,89755,1070,50407,1375,15950,8005
57,2020-11-09,34721,12203,42325,4332,5927,122,1073577,64910,111,3156,33,1163,495,217,19522,757,94627,49411,4943,81225,339768,231,91353,29796,2386,2515,342,114881,31222,5534,5163226,144,25283,2382,46661,549,8717,288,21510,221758,1924,1394,498904,985,929,582,419,176,1909,258,145,165,361,935,1258,5146,63627,1015,273,666,934,155,280,46,75,18,434,839,1151,213,728,263,1,920,208,1279,1047017,532,3887,10893,72249,20516,53002,6721,1882,244005,493,17,41232,659,5492,35,108383,154956,100439,31172,4968,438,4205,5732,60710,31,12700,9995,4842,2242,98,2964,28,5380,77,12,522,0,109056,8899,3543,45042,443621,47726,23074,27,101478,2255,10847,3549,7618,15,43177,26161,4456,7959406,372266,525641,432233,23364,307807,345289,4952,96684,9033,137307,42659,25160,16226,123314,54358,23,1466,51728,1024,1310,40780,565,5813,13913,0,16516,5359,29579,11132,2832,5185,0,7485,416,824355,63646,369,317,16089,212905,11659,11620,159724,4389,145,822,801,0,1910,4225,1144,60069,24229,11863,108968,319431,118711,585,48437,846215,361784,219371,102083,131490,206793,1326568,4967,19,32,72,0,789,912,337788,15349,0,155,1813,57981,19757,23533,5,3247,680726,1290,150376,8880,9492,5110,0,87300,2405,526,10711,183,3670,29,1736,5203,48103,340286,7771,217716,138959,3,182,70,236,766,13,692,329,12,695,0,3928845,2993,66194,0,90054,1087,50877,1375,16011,8023
